,Unnamed: 0,Unnamed: 0.1,ID,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR,HitCategory,PngFile
3556,3556,3556,3556,HIP12158,0.009853,2,1557.4626405,0.04805722086021103,[-0.009853 -0.009853],[1557.484464 1557.440817],spliced_blc0001020304050607_guppi_57525_62277_HIP12158_0021.gpuspec.0000.h5,[ 35.15801  127.623913],None,HIP12158_3556.png
3557,3557,3557,3557,HIP104139,0.640955,8,1601.7255595000001,0.04806011210006182,"[-0.621822 -0.631388 -0.621822 -0.631388 -0.602689 -0.640955 -0.640955
 -0.631388]","[1601.746059 1601.741061 1601.734059 1601.72806  1601.726152 1601.724062
 1601.712062 1601.70506 ]",spliced_blc0001020304050607_guppi_57580_29584_Hip104139_0033.gpuspec.0000.h5,"[15.140856 14.324003 13.547423 13.469605 11.303784 11.777    12.113781
 11.00287 ]",None,HIP104139_3557.png
3558,3558,3558,3558,HIP111169,2.7292919999999996,2,1676.0764909999998,0.04816572904001859,[-2.670174 -2.729292],[1676.092653 1676.060329],spliced_blc0001020304050607_guppi_57535_44934_HIP111169_0015.gpuspec.0000.h5,[17.936519 47.231246],None,HIP111169_3558.png
3559,3559,3559,3559,HIP75761,0.468758,5,1605.5919935,0.048256761960057855,[-0.468758 -0.468758 -0.468758 -0.468758 -0.468758],[1605.612944 1605.611044 1605.589944 1605.583942 1605.571043],spliced_blc0001020304050607_guppi_57598_04218_Hip75761_0021.gpuspec.0000.h5,[22.326377 19.953213 24.912864 26.580425 25.109456],None,HIP75761_3559.png
3560,3560,3560,3560,HIP71284,0.21676700000000002,2,1573.9705105,0.04830256354000423,[-0.216767 -0.206914],[1573.992011 1573.94901 ],spliced_blc0001020304050607_guppi_57525_12229_HIP71284_0003.gpuspec.0000.h5,[35.983707 24.308432],None,HIP71284_3560.png
3561,3561,3561,3561,HIP24284,0.746186,11,1600.545343,0.04854517931993954,"[-0.727053 -0.746186 -0.727053 -0.746186 -0.727053 -0.727053 -0.746186
 -0.746186 -0.717487 -0.727053 -0.746186]","[1600.565842 1600.559844 1600.555843 1600.548844 1600.545843 1600.543843
 1600.539844 1600.536844 1600.53384  1600.530842 1600.524844]",spliced_blc0001020304050607_guppi_57640_30400_HIP24284_0057.gpuspec.0000.h5,"[27.044034 26.707238 27.769055 27.723965 27.641736 30.605394 30.730851
 30.417367 32.666911 30.268594 31.874013]",None,HIP24284_3561.png
3562,3562,3562,3562,HIP110526,0.344394,2,1574.4460915,0.04889000028000978,[-0.344394 -0.334827],[1574.467591 1574.424592],spliced_blc0001020304050607_guppi_57654_14125_Hip110526_0008.gpuspec.0000.h5,[22.469366 32.114202],None,HIP110526_3562.png
3563,3563,3563,3563,HIP62505,0.344856,2,1602.3960470000006,0.04889323471988195,[-0.344856 -0.344856],[1602.417547 1602.374547],spliced_blc02030405_2bit_guppi_57488_21560_HIP62505_0009.gpuspec.0000.h5,[49.77703  42.565876],None,HIP62505_3563.png
3564,3564,3564,3564,HIP105038,0.009566,2,1527.6044470000006,0.049079994920001466,[0.009566 0.009566],[1527.626736 1527.582158],spliced_blc0001020304050607_guppi_57594_20896_Hip105038_0003.gpuspec.0000.h5,[21.694317 26.937354],None,HIP105038_3564.png
3565,3565,3565,3565,HIP42220,0.181763,2,1604.3696395000006,0.049238645060233885,[-0.181763 -0.181763],[1604.391639 1604.34764 ],spliced_blc0001020304050607_guppi_57591_72660_Hip42220_0007.gpuspec.0000.h5,[26.638665 31.145662],None,HIP42220_3565.png
3566,3566,3566,3566,HIP56802,0.009853,3,1558.8894435,0.04941682086002981,[0.009853 0.009853 0.009853],[1558.911885 1558.887916 1558.867002],spliced_blc0001020304050607_guppi_57522_13197_HIP56802_0009.gpuspec.0000.h5,[11.615882 14.789848 21.048858],None,HIP56802_3566.png
3567,3567,3567,3567,HIP54061,0.009566,3,1548.654119,0.04958379491998007,[0.009566 0.009566 0.009566],[1548.676637 1548.634616 1548.631601],spliced_blc0001020304050607_guppi_57578_06097_Hip54061_0033.gpuspec.0000.h5,[28.388642 29.53952  31.605729],None,HIP54061_3567.png
3568,3568,3568,3568,HIP100859,2.9656119999999997,2,1626.0987189999994,0.04971732743985815,[-2.965612 -2.228992],[1626.11509  1626.082348],spliced_blc0001020304050607_guppi_57667_83770_HIP100859_0009.gpuspec.0000.h5,[22.917066 13.674614],None,HIP100859_3568.png
3569,3569,3569,3569,HIP45839,3.9892260000000004,2,1626.106351,0.049760424119933935,[-3.989226  3.989226],[1626.120592 1626.09211 ],spliced_blc0001020304050607_guppi_57677_49783_HIP45839_0039.gpuspec.0000.h5,[26.373019 39.867049],None,HIP45839_3569.png
3570,3570,3570,3570,HIP18267,0.009566,2,1548.659659,0.0497927949199526,[-0.009566 -0.009566],[1548.682272 1548.637046],spliced_blc0001020304050607_guppi_57592_53807_Hip18267_0026.gpuspec.0000.h5,[76.276098 77.001244],None,HIP18267_3570.png
3571,3571,3571,3571,HIP51525,0.335003,6,1606.9011755000001,0.050054413860211824,[-0.32515  -0.305444 -0.32515  -0.32515  -0.305444 -0.335003],[1606.923224 1606.910224 1606.905125 1606.896125 1606.894223 1606.879127],spliced_blc0001020304050607_guppi_57540_07851_HIP51525_0021.gpuspec.0000.h5,[12.392588 12.265154 11.549388 10.826911 11.193466 10.738217],None,HIP51525_3571.png
3572,3572,3572,3572,HIP102531,0.364562,2,1605.4158665,0.05007657644025055,[-0.335003 -0.364562],[1605.437863 1605.39387 ],spliced_blc0001020304050607_guppi_57545_32326_HIP102531_0038.gpuspec.0000.h5,[17.251828 19.07574 ],None,HIP102531_3572.png
3573,3573,3573,3573,HIP92270,0.009566,2,1529.540723,0.05008759491970853,[0.009566 0.009566],[1529.56347  1529.517976],spliced_blc0001020304050607_guppi_57660_00794_HIP92270_0009.gpuspec.0000.h5,[13.749132 11.68186 ],None,HIP92270_3573.png
3574,3574,3574,3574,HIP94346,3.998793,2,1626.1257325,0.05019072366008463,[-3.998793  1.808067],[1626.140149 1626.111316],spliced_blc0001020304050607_guppi_57754_73646_HIP94346_0005.gpuspec.0000.h5,[110.257156  15.815506],None,HIP94346_3574.png
3575,3575,3575,3575,GJ380,0.17735499999999998,3,1560.726712,0.05031938010008004,[-0.177355 -0.167502 -0.177355],[1560.749212 1560.70671  1560.704212],spliced_blc0001020304050607_guppi_57535_83400_GJ380_0003.gpuspec.0000.h5,[14.996698 15.994682 14.487958],None,GJ380_3575.png
3576,3576,3576,3576,HIP42220,0.133931,2,1560.8497349999998,0.05066876121994197,[-0.133931 -0.133931],[1560.872485 1560.826985],spliced_blc0001020304050607_guppi_57591_72660_Hip42220_0007.gpuspec.0000.h5,[16.787214 21.610557],None,HIP42220_3576.png
3577,3577,3577,3577,HIP22762,0.009566,2,1527.7965035,0.05074209491993191,[-0.009566 -0.009566],[1527.819548 1527.773459],spliced_blc0001020304050607_guppi_57620_51649_Hip22762_0033.gpuspec.0000.h5,[27.01797  34.222282],None,HIP22762_3577.png
3578,3578,3578,3578,HIP54677,0.009853,3,1681.6303325,0.05084242085993207,[-0.009853 -0.009853 -0.009853],[1681.653422 1681.627919 1681.607243],spliced_blc0001020304050607_guppi_57517_08789_HIP54677_0009.gpuspec.0000.h5,[46.073302 54.380027 42.392492],None,HIP54677_3578.png
3579,3579,3579,3579,HIP17609,0.7940189999999999,2,1603.303049,0.0509705677798764,[-0.794019 -0.746186],[1603.32455  1603.281548],spliced_blc0001020304050607_guppi_57592_51603_Hip17609_0020.gpuspec.0000.h5,[10.998865 13.412254],None,HIP17609_3579.png
3580,3580,3580,3580,HIP19719,3.586506,2,1625.7022064999999,0.051262557720072766,[-3.586506  1.221777],[1625.717976 1625.686437],spliced_blc02030405_2bit_guppi_57454_80453_HIP19719_0003.gpuspec.0000.h5,[18.111841 10.573413],None,HIP19719_3580.png
3581,3581,3581,3581,HIP44075,0.392226,2,1573.71069,0.05131428412007449,[-0.392226 -0.35396 ],[1573.733191 1573.688189],spliced_blc0001020304050607_guppi_57800_12287_HIP44075_0022.gpuspec.0000.h5,[18.362784 15.389754],None,HIP44075_3581.png
3582,3582,3582,3582,HIP88175,3.813126,4,1420.5573195000006,0.05152414212005483,[-3.01503  -3.133266 -2.955912  3.813126],[1420.572732 1420.556961 1420.550799 1420.541907],spliced_blc02030405_2bit_guppi_57446_51998_HIP88175_0003.gpuspec.0000.h5,[17.42696  12.735695 11.942291 11.554389],None,HIP88175_3582.png
3583,3583,3583,3583,HIP97222,0.12436400000000004,2,1576.312252,0.05158596168001578,[-0.124364 -0.114798],[1576.335439 1576.289065],spliced_blc0001020304050607_guppi_57676_81652_HIP97222_0039.gpuspec.0000.h5,[10.224885 10.396221],None,HIP97222_3583.png
3584,3584,3584,3584,HIP79119,0.229596,5,1577.9701605,0.0516574335199373,[-0.200896 -0.229596 -0.210463 -0.210463 -0.210463],[1577.993159 1577.991164 1577.966161 1577.964161 1577.947162],spliced_blc0001020304050607_guppi_57955_12163_HIP79119_0054.gpuspec.0000.h5,[14.514262 13.292895 14.380331 13.436029 12.882345],None,HIP79119_3584.png
3585,3585,3585,3585,HIP66675,0.47832399999999997,3,1604.2224310000001,0.05170985687982993,[-0.468758 -0.478324 -0.468758],[1604.244931 1604.23093  1604.199931],spliced_blc0001020304050607_guppi_58077_50244_HIP66675_0038.gpuspec.0000.h5,[27.033029 26.996706 24.734371],None,HIP66675_3585.png
3586,3586,3586,3586,HIP66252,0.009566,2,1529.410722,0.05176619492022258,[0.009566 0.009566],[1529.434232 1529.387212],spliced_blc0001020304050607_guppi_57955_03821_HIP66252_0030.gpuspec.0000.h5,[18.745496 12.748295],None,HIP66252_3586.png
3587,3587,3587,3587,HIP73470,0.009853,2,1529.698975,0.05180932085961683,[0.009853 0.009853],[1529.722504 1529.675446],spliced_blc0001020304050607_guppi_57549_12372_HIP73470_0033.gpuspec.0000.h5,[21.216817 14.876785],None,HIP73470_3587.png
3588,3588,3588,3588,HIP71395,0.522211,2,1572.7132499999998,0.05189941481986325,[-0.433534 -0.522211],[1572.735744 1572.690756],spliced_blc0001020304050607_guppi_57511_23988_HIP71395_0021.gpuspec.0000.h5,[10.404361 12.478096],None,HIP71395_3588.png
3589,3589,3589,3589,HIP101955,0.009853,3,1529.47552,0.05223392086004548,[0.009853 0.009853 0.009853],[1529.499242 1529.484772 1529.451798],spliced_blc0001020304050607_guppi_57529_37855_HIP101955_0015.gpuspec.0000.h5,[14.75958  12.323638 11.791092],None,HIP101955_3589.png
3590,3590,3590,3590,HIP103039,0.009566,2,1559.4474675000001,0.05236789491982893,[-0.009566 -0.009566],[1559.471251 1559.423684],spliced_blc0001020304050607_guppi_57574_27007_HIP103039_0015.gpuspec.0000.h5,[12.659365 31.105108],None,HIP103039_3590.png
3591,3591,3591,3591,HIP24813,3.721365,7,1420.5167465,0.052404806299762366,[-3.415237 -0.334827  3.721365 -3.271739  1.731535 -0.200896 -3.549168],"[1420.532752 1420.530718 1420.527857 1420.509808 1420.505606 1420.502474
 1420.500741]",spliced_blc0001020304050607_guppi_57579_53102_Hip24813_0039.gpuspec.0000.h5,[15.846618 15.90509  16.180105 18.076224 18.246751 18.395843 18.349469],None,HIP24813_3591.png
3592,3592,3592,3592,HIP11565,0.019133,4,1559.5523755000006,0.05241209446007904,[0.019133 0.019133 0.019133 0.019133],[1559.576159 1559.573248 1559.563503 1559.528592],spliced_blc0001020304050607_guppi_57599_42548_Hip11565_0009.gpuspec.0000.h5,[37.744178 35.751327 27.724498 26.94481 ],None,HIP11565_3592.png
3593,3593,3593,3593,HIP105932,3.9605269999999995,2,1626.124277,0.05245483474004967,[-3.960527 -3.40567 ],[1626.139803 1626.108751],spliced_blc0001020304050607_guppi_57659_84951_HIP105932_0003.gpuspec.0000.h5,[61.726322 17.572954],None,HIP105932_3593.png
3594,3594,3594,3594,HIP42220,3.577867,2,1618.048714,0.05258334554001383,[-3.023011 -3.577867],[1618.065102 1618.032326],spliced_blc0001020304050607_guppi_57584_66726_Hip42220_0021.gpuspec.0000.h5,[18.676987 10.484826],None,HIP42220_3594.png
3595,3595,3595,3595,HIP8051,0.92795,2,1599.88152,0.05270252899981706,[-0.92795  -0.860984],[1599.903527 1599.859513],spliced_blc0001020304050607_guppi_57680_17655_HIP8051_0045.gpuspec.0000.h5,[10.179463 10.629966],None,HIP8051_3595.png
3596,3596,3596,3596,HIP34115,0.220029,2,1575.696738,0.05271653398002801,[-0.220029 -0.220029],[1575.720238 1575.673238],spliced_blc0001020304050607_guppi_57571_66683_HIP34115_0009.gpuspec.0000.h5,[24.581199 37.797449],None,HIP34115_3596.png
3597,3597,3597,3597,HIP29277,0.24632600000000002,3,1561.8971824999999,0.0528391261201503,[-0.246326 -0.246326 -0.246326],[1561.920683 1561.912182 1561.873682],spliced_blc0001020304050607_guppi_57519_77474_HIP29277_0008.gpuspec.0000.h5,[17.570606 18.406647 15.503273],None,HIP29277_3597.png
3598,3598,3598,3598,HIP68337,0.502505,8,1603.4378474999999,0.0529226730999262,"[-0.482799 -0.502505 -0.482799 -0.482799 -0.482799 -0.482799 -0.482799
 -0.482799]","[1603.460848 1603.447946 1603.444847 1603.438847 1603.432847 1603.429946
 1603.420847 1603.414847]",spliced_blc0001020304050607_guppi_57543_13131_HIP68337_0045.gpuspec.0000.h5,"[12.846705 12.551023 12.20617  11.73699  10.916861 11.105481 11.639781
 10.238032]",None,HIP68337_3598.png
3599,3599,3599,3599,HIP9094,0.344394,2,1604.7778970000006,0.053181100280055627,[-0.344394 -0.344394],[1604.801347 1604.754447],spliced_blc0001020304050607_guppi_57746_01772_HIP9094_0015.gpuspec.0000.h5,[58.316285 59.482121],None,HIP9094_3599.png
3600,3600,3600,3600,HIP75253,0.009853,3,1557.1806514999994,0.05329982086023062,[0.009853 0.009853 0.009853],[1557.204858 1557.168654 1557.156445],spliced_blc0001020304050607_guppi_57523_24567_HIP75253_0009.gpuspec.0000.h5,[80.166427 49.39769  39.045747],None,HIP75253_3600.png
3601,3601,3601,3601,HIP99572,0.029559,4,1685.2974149999998,0.0534029625798249,[0.029559 0.029559 0.029559 0.029559],[1685.321627 1685.314315 1685.280572 1685.273203],spliced_blc0001020304050607_guppi_57514_40640_HIP99572_0009.gpuspec.0000.h5,[12.220815 10.800268 14.453867 10.950693],Plotting issue,HIP99572_3601.png
3602,3602,3602,3602,HIP116584,3.912694,6,1420.4585035,0.05366274628006866,[ 2.917779 -3.549168 -3.912694  0.612255  3.539601  3.912694],[1420.474679 1420.457957 1420.454783 1420.452531 1420.446765 1420.442328],spliced_blc0001020304050607_guppi_57680_08933_HIP116584_0021.gpuspec.0000.h5,[11.651386 10.853736 10.748406 11.270062 11.073806 11.248604],None,HIP116584_3602.png
3603,3603,3603,3603,GJ687,0.009566,2,1526.657095,0.05401239492005391,[0.009566 0.009566],[1526.681626 1526.632564],spliced_blc0001020304050607_guppi_57591_12936_Gj687_0016.gpuspec.0000.h5,[13.898909 16.132878],None,GJ687_3603.png
3604,3604,3604,3604,HIP116613,0.841851,2,1602.650835,0.054489351620054034,[-0.841851 -0.841851],[1602.673835 1602.627835],spliced_blc0001020304050607_guppi_57680_11119_HIP116613_0027.gpuspec.0000.h5,[10.337473 13.237067],None,HIP116613_3604.png
3605,3605,3605,3605,HIP75829,0.019133,2,1529.4516845,0.054499894460060185,[0.009566 0.019133],[1529.476417 1529.426952],spliced_blc0001020304050607_guppi_58064_67619_HIP75829_0019.gpuspec.0000.h5,[23.859167 21.646627],None,HIP75829_3605.png
3606,3606,3606,3606,HIP59504,0.009566,2,1551.1149495,0.054620694919893714,[0.009566 0.009566],[1551.139757 1551.090142],spliced_blc0001020304050607_guppi_57636_73944_HIP59504_0045.gpuspec.0000.h5,[15.970647 13.284147],None,HIP59504_3606.png
3607,3607,3607,3607,HIP105406,0.258295,3,1574.6173225,0.05509442289984817,[-0.258295 -0.258295 -0.248729],[1574.641823 1574.637822 1574.592822],spliced_blc0001020304050607_guppi_57662_09275_HIP105406_0009.gpuspec.0000.h5,[21.203534 21.258374 22.241875],None,HIP105406_3607.png
3608,3608,3608,3608,HIP5336,0.009566,2,1529.1358095,0.0551244949198723,[-0.009566 -0.009566],[1529.160846 1529.110773],spliced_blc0001020304050607_guppi_57956_50686_HIP5336_0025.gpuspec.0000.h5,[13.282885 10.360659],None,HIP5336_3608.png
3609,3609,3609,3609,HIP40875,0.009566,2,1554.4158895,0.055502894919917375,[-0.009566 -0.009566],[1554.441098 1554.390681],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[11.829464 12.296789],None,HIP40875_3609.png
3610,3610,3610,3610,HIP99742,0.35396,3,1577.912676,0.05553529519997599,[-0.344394 -0.35396  -0.344394],[1577.937176 1577.900179 1577.888176],spliced_blc0001020304050607_guppi_57683_81687_HIP99742_0045.gpuspec.0000.h5,[15.39008  17.521472 16.149122],None,HIP99742_3610.png
3611,3611,3611,3611,HIP84790,0.009566,3,1557.0991405,0.05558869492020097,[ 0.009566 -0.        0.009566],[1557.124388 1557.122237 1557.073893],spliced_blc0001020304050607_guppi_57676_68594_HIP84790_0003.gpuspec.0000.h5,[18.878491 14.743794 12.503268],None,HIP84790_3611.png
3612,3612,3612,3612,HIP62956,0.200896,3,1574.8151870000006,0.05593253951993887,[-0.19133  -0.200896 -0.181763],[1574.840189 1574.80919  1574.790185],spliced_blc0001020304050607_guppi_57642_67947_Hip62956_0039.gpuspec.0000.h5,[24.94531  28.153031 34.306894],None,HIP62956_3612.png
3613,3613,3613,3613,HIP86614,0.009853,2,1526.5675,0.05596732085987366,[0.009853 0.009853],[1526.592919 1526.542081],spliced_blc02030405_2bit_guppi_57405_68603_HIP86614_0009.gpuspec.0000.h5,[13.132173 12.235327],None,HIP86614_3613.png
3614,3614,3614,3614,HIP68634,0.46309300000000003,2,1605.0304310000001,0.056039489659976,[-0.463093 -0.463093],[1605.054931 1605.005931],spliced_blc0001020304050607_guppi_57541_16949_HIP68634_0015.gpuspec.0000.h5,[31.527758 39.824576],None,HIP68634_3614.png
3615,3615,3615,3615,HIP66252,0.009566,2,1526.956881,0.056216794919990785,[0.009566 0.009566],[1526.982414 1526.931348],spliced_blc0001020304050607_guppi_57955_03821_HIP66252_0030.gpuspec.0000.h5,[41.017493 37.37412 ],None,HIP66252_3615.png
3616,3616,3616,3616,GJ1002,0.748831,3,1599.6623989999994,0.056259599220002,[-0.748831 -0.748831 -0.748831],[1599.686399 1599.674399 1599.638399],spliced_blc0001020304050607_guppi_57550_40640_GJ1002_0003.gpuspec.0000.h5,[72.366423 68.231763 60.325216],None,GJ1002_3616.png
3617,3617,3617,3617,HIP66459,2.23664,2,1542.909815,0.056377076800052224,[2.23664  0.009853],[1542.930744 1542.888886],spliced_blc0001020304050607_guppi_57543_10898_HIP66459_0039.gpuspec.0000.h5,[21.309637 27.416589],None,HIP66459_3617.png
3618,3618,3618,3618,HIP36152,0.009853,4,1527.422871,0.0564689208598578,[-0.009853 -0.009853 -0.009853 -0.009853],[1527.448518 1527.42652  1527.403941 1527.397224],spliced_blc0001020304050607_guppi_57533_77774_HIP36152_0015.gpuspec.0000.h5,[28.301673 24.997387 20.882378 20.877741],None,HIP36152_3618.png
3619,3619,3619,3619,HIP61100,0.344394,2,1560.648635,0.05659110027994998,[-0.344394 -0.344394],[1560.673635 1560.623635],spliced_blc0001020304050607_guppi_57605_79759_Hip61100_0021.gpuspec.0000.h5,[29.515618 29.619681],None,HIP61100_3619.png
3620,3620,3620,3620,HIP69414,2.994311,2,1625.5595460000006,0.05660831682005249,[-2.994311 -1.721968],[1625.578989 1625.540103],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[15.12431  17.941538],None,HIP69414_3620.png
3621,3621,3621,3621,HIP75722,0.009566,3,1554.7025035,0.05664029491979693,[0.009566 0.009566 0.009566],[1554.728229 1554.708813 1554.676778],spliced_blc0001020304050607_guppi_57657_72892_Hip75722_0003.gpuspec.0000.h5,[20.750541 13.369867 11.987135],None,HIP75722_3621.png
3622,3622,3622,3622,HIP85365,3.89195,3,1618.0747345,0.056787709000190575,[-3.399298 -3.773714 -3.89195 ],[1618.092374 1618.05948  1618.057095],spliced_blc02030405_2bit_guppi_57502_26738_HIP85365_0004.gpuspec.0000.h5,[47.025236 14.710512 21.532476],Interesting but not ET,HIP85365_3622.png
3623,3623,3623,3623,HIP44075,0.401793,3,1576.8901875,0.05685738366032238,[-0.401793 -0.373093 -0.401793],[1576.915188 1576.875184 1576.865187],spliced_blc0001020304050607_guppi_57800_12287_HIP44075_0022.gpuspec.0000.h5,[18.184658 21.169411 21.283934],None,HIP44075_3623.png
3624,3624,3624,3624,HIP76219,0.019133,2,1558.6718315,0.057016694459708535,[0.019133 0.019133],[1558.697708 1558.645955],spliced_blc0001020304050607_guppi_57591_10681_Hip76219_0010.gpuspec.0000.h5,[11.226297 12.283114],None,HIP76219_3624.png
3625,3625,3625,3625,HIP73470,0.699566,2,1600.048193,0.05713199492022611,[-0.699566 -0.699566],[1600.072693 1600.023693],spliced_blc0001020304050607_guppi_57549_12372_HIP73470_0033.gpuspec.0000.h5,[17.165331 29.444925],None,HIP73470_3625.png
3626,3626,3626,3626,HIP27288,0.468758,2,1577.913505,0.05716346195995554,[-0.468758 -0.468758],[1577.938504 1577.888506],spliced_blc0001020304050607_guppi_57606_58511_Hip27288_0051.gpuspec.0000.h5,[32.272801 32.446971],None,HIP27288_3626.png
3627,3627,3627,3627,HIP83599,0.009853,2,1576.8569765,0.05724662086002024,[0.009853 0.009853],[1576.882977 1576.830976],spliced_blc0001020304050607_guppi_57509_31189_HIP83599_0015.gpuspec.0000.h5,[13.608831 14.732093],None,HIP83599_3627.png
3628,3628,3628,3628,HIP91971,0.229596,3,1602.470793,0.05727293351989081,[-0.229596 -0.200896 -0.210463],[1602.496344 1602.489334 1602.445242],spliced_blc0001020304050607_guppi_58064_74003_HIP91971_0037.gpuspec.0000.h5,[10.494834 10.271997 10.170962],None,HIP91971_3628.png
3629,3629,3629,3629,HIP106811,0.51659,3,1601.9295895,0.05738774580007226,[-0.51659 -0.51659 -0.51659],[1601.95459  1601.907589 1601.904589],spliced_blc0001020304050607_guppi_57587_33609_Hip106811_0051.gpuspec.0000.h5,[13.807124 12.151224 12.812767],None,HIP106811_3629.png
3630,3630,3630,3630,HIP112935,0.7783899999999999,3,1604.6611575000006,0.05749726180009827,[-0.77839  -0.748831 -0.77839 ],[1604.685658 1604.654649 1604.636657],spliced_blc02030405_2bit_guppi_57486_57941_HIP112935_0021.gpuspec.0000.h5,[12.766884 11.126847 10.484845],None,HIP112935_3630.png
3631,3631,3631,3631,HIP20713,0.009566,5,1533.2819980000006,0.057558794919854,[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566],[1533.308141 1533.300812 1533.284708 1533.263717 1533.255855],spliced_blc0001020304050607_guppi_57606_45815_Hip20713_0015.gpuspec.0000.h5,[11.786041 10.011666 15.070959 10.150078 15.4541  ],None,HIP20713_3631.png
3632,3632,3632,3632,HIP85295,0.009853,2,1531.7003115000002,0.057658020859982,[0.009853 0.009853],[1531.726499 1531.674124],spliced_blc0001020304050607_guppi_57513_32811_HIP85295_0015.gpuspec.0000.h5,[10.584303 14.154266],None,HIP85295_3632.png
3633,3633,3633,3633,HIP51525,0.335003,10,1603.3119855,0.05775661386002419,"[-0.305444 -0.32515  -0.305444 -0.32515  -0.32515  -0.335003 -0.32515
 -0.32515  -0.32515  -0.32515 ]","[1603.337535 1603.330437 1603.325435 1603.323536 1603.314536 1603.310439
 1603.303537 1603.294438 1603.291537 1603.286436]",spliced_blc0001020304050607_guppi_57540_07851_HIP51525_0021.gpuspec.0000.h5,"[22.046991 21.832671 21.684079 22.886253 18.950213 18.441212 16.037013
 12.455447 12.753101 11.157319]",None,HIP51525_3633.png
3634,3634,3634,3634,HIP29525,0.009566,2,1527.0467210000006,0.05781179491971546,[-0.009566 -0.009566],[1527.072979 1527.020463],spliced_blc3031323334353637_guppi_57886_79636_HIP29525_0010.gpuspec.0000.h5,[10.703418 10.015679],None,HIP29525_3634.png
3635,3635,3635,3635,HIP17147,0.0,2,1686.3779814999998,0.058085500000038336,[-0. -0.],[1686.404384 1686.351579],spliced_blc0001020304050607_guppi_57523_69379_HIP17147_0015.gpuspec.0000.h5,[24.947388 30.648533],None,HIP17147_3635.png
3636,3636,3636,3636,HIP65327,0.24632600000000002,2,1599.1618205,0.058339126120020235,[-0.246326 -0.246326],[1599.187821 1599.13582 ],spliced_blc0001020304050607_guppi_57537_08090_HIP65327_0003.gpuspec.0000.h5,[19.724777 22.602815],None,HIP65327_3636.png
3637,3637,3637,3637,GJ380,0.17735499999999998,3,1561.0999619999998,0.05856938010001,[-0.177355 -0.177355 -0.177355],[1561.126212 1561.115712 1561.073712],spliced_blc0001020304050607_guppi_57535_83400_GJ380_0003.gpuspec.0000.h5,[15.429825 16.462337 14.897148],None,GJ380_3637.png
3638,3638,3638,3638,HIP3998,0.009566,2,1552.8947039999994,0.05866539492006144,[-0.009566 -0.009566],[1552.92135  1552.868058],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[11.18624  17.790223],None,HIP3998_3638.png
3639,3639,3639,3639,HIP29800,3.539601,3,1420.3811565,0.058882256620046536,[ 1.683702 -2.669051  3.539601],[1420.400488 1420.39877  1420.361825],spliced_blc0001020304050607_guppi_57641_50118_HIP29800_0021.gpuspec.0000.h5,[19.255689 19.421561 22.454817],None,HIP29800_3639.png
3640,3640,3640,3640,HIP35821,0.401793,3,1575.3268130000001,0.0590540836596534,[-0.392226 -0.401793 -0.401793],[1575.352812 1575.303814 1575.300814],spliced_blc0001020304050607_guppi_57578_76826_Hip35821_0011.gpuspec.0000.h5,[21.829076 80.088283 46.463065],None,HIP35821_3640.png
3641,3641,3641,3641,HIP93185,0.009566,4,1530.1665870000006,0.0591537949200789,[0.009566 0.009566 0.009566 0.009566],[1530.193455 1530.181243 1530.15071  1530.139719],spliced_blc0001020304050607_guppi_58210_43061_HIP93185_0043.gpuspec.0000.h5,[11.633489 11.346029 11.101347 10.988476],None,HIP93185_3641.png
3642,3642,3642,3642,HIP19832,0.43353400000000003,2,1575.555398,0.059202927079897966,[-0.433534 -0.433534],[1575.581398 1575.529398],spliced_blc02030405_2bit_guppi_57454_82465_HIP19832_0009.gpuspec.0000.h5,[ 50.38685  137.115485],None,HIP19832_3642.png
3643,3643,3643,3643,GJ412A,0.200896,2,1574.5542070000001,0.059230339519866386,[-0.200896 -0.200896],[1574.580708 1574.527706],spliced_blc0001020304050607_guppi_57577_81815_Gj412a_0003.gpuspec.0000.h5,[16.3095   14.349551],None,GJ412A_3643.png
3644,3644,3644,3644,HIP56802,0.443387,2,1571.8478934999994,0.059251747940014685,[-0.443387 -0.423681],[1571.873895 1571.821892],spliced_blc0001020304050607_guppi_57522_13197_HIP56802_0009.gpuspec.0000.h5,[19.928468 11.116228],None,HIP56802_3644.png
3645,3645,3645,3645,HIP102101,0.679221,5,1601.5372685,0.059333701019807415,[-0.660088 -0.621822 -0.669654 -0.660088 -0.679221],[1601.562812 1601.555808 1601.550815 1601.535814 1601.511725],spliced_blc0001020304050607_guppi_57972_24621_HIP102101_0044.gpuspec.0000.h5,[11.032195 11.197991 10.205323 10.616084 11.486639],None,HIP102101_3645.png
3646,3646,3646,3646,HIP106811,3.750064,2,1625.4791945,0.05934419568008461,[-2.563819 -3.750064],[1625.498294 1625.460095],spliced_blc0001020304050607_guppi_57594_35362_Hip106811_0009.gpuspec.0000.h5,[14.182077 13.896201],None,HIP106811_3646.png
